,name,description,longitude,latitude,category,country
142575,Bukii Penyesalan,,121.3064,1.1726,Natural Landmark,Indonesia
142576,Bukii Polas,,121.1192,1.1766,Natural Landmark,Indonesia
142577,Bukii Pomadokan,,121.4577,1.2704,Natural Landmark,Indonesia
142578,Bukii Poongan,,121.3438,1.23,Natural Landmark,Indonesia
142579,Bukii Poongan,,121.447,1.3012,Natural Landmark,Indonesia
142580,Bukii Potangoan,,121.2074,1.1761,Natural Landmark,Indonesia
142581,Bukii Raeba,,121.1545,1.1309,Natural Landmark,Indonesia
142582,Bukii Ranesan,,121.0043,1.1661,Natural Landmark,Indonesia
142583,Bukii Sabang,,120.8002,1.1393,Natural Landmark,Indonesia
142584,Bukii Samalikat,,120.8308,1.0119,Natural Landmark,Indonesia
142585,Bukii Sarani,,121.0104,1.234,Natural Landmark,Indonesia
142586,Bukii Senter,,120.8941,1.2759,Natural Landmark,Indonesia
142587,Bukii Simaede,,121.0281,1.1463,Natural Landmark,Indonesia
142588,Bukii Sokkoren,,120.9175,1.2052,Natural Landmark,Indonesia
142589,Bukii Tabadak,,121.1119,1.1084,Natural Landmark,Indonesia
142590,Bukii Talaga,,121.1038,1.2756,Natural Landmark,Indonesia
142591,Bukii Taluan,,121.2737,1.1402,Natural Landmark,Indonesia
142592,Bukii Tambaga,,121.2321,1.2015,Natural Landmark,Indonesia
142593,Bukii Tambakula,,120.8735,1.3137,Natural Landmark,Indonesia
142594,Bukii Tandonunuk,,121.1621,1.198,Natural Landmark,Indonesia
142595,Bukii Tangkuku,,120.9824,1.3084,Natural Landmark,Indonesia
142596,Bukii Tatakolan,,121.1233,1.2015,Natural Landmark,Indonesia
142597,Bukii Tende,,120.7987,1.1449,Natural Landmark,Indonesia
142598,Bukii Teta,,121.2445,1.1321,Natural Landmark,Indonesia
142599,Bukii Tiamsanado,,121.2221,1.168,Natural Landmark,Indonesia
142600,Bukii Tikup,,121.0188,1.2504,Natural Landmark,Indonesia
142601,Bukii Tinigi,,120.8389,1.1305,Natural Landmark,Indonesia
142602,Bukii Tonona,,121.2072,1.2261,Natural Landmark,Indonesia
142603,Bukii Yamanbodi,,121.0276,1.2908,Natural Landmark,Indonesia
142604,Bukiri Batumaitun,,125.4021,2.3528,Natural Landmark,Indonesia
142605,Bukiri Bongkongkaka,,125.4257,2.3703,Natural Landmark,Indonesia
142606,Bukiri Bulo,,125.3484,2.0774,Natural Landmark,Indonesia
142607,Bukiri Himbang,,125.3576,2.0861,Natural Landmark,Indonesia
142608,Bukiri Hingente,,125.439,2.3605,Natural Landmark,Indonesia
142609,Bukiri Kaloko,,125.3931,2.3466,Natural Landmark,Indonesia
142610,Bukiri Kalongan,,125.4375,2.3432,Natural Landmark,Indonesia
142611,Bukiri Palangka,,125.4163,2.3626,Natural Landmark,Indonesia
142612,Bukiri Panentean,,125.4158,2.3376,Natural Landmark,Indonesia
142613,Bukiri Ta,,125.4465,2.3542,Natural Landmark,Indonesia
142614,Bukiri Timbang,,125.4213,2.372,Natural Landmark,Indonesia
142615,Bukiri Tontongang,,125.3536,2.0758,Natural Landmark,Indonesia
142616,Bukiri Walangake,,125.4302,2.3674,Natural Landmark,Indonesia
142617,Bukiri Wangkulang,,125.4263,2.3379,Natural Landmark,Indonesia
142618,Bukit Abah,,115.4652,-8.4982,Natural Landmark,Indonesia
142619,Bukit Agung,,100.7543,0.0778,Natural Landmark,Indonesia
142620,Bukit Akar Angin,,100.7063402,-1.265311,Natural Landmark,Indonesia
142621,Bukit Akarkatidingbaruk,,100.6505,0.0023,Natural Landmark,Indonesia
142622,Bukit Alanggadang,,100.5521,0.1589,Natural Landmark,Indonesia
142623,Bukit Aluedingin,,97.0523,5.0562,Natural Landmark,Indonesia
142624,Bukit Alueuma,,97.4372,4.8161,Natural Landmark,Indonesia
142625,Bukit Alur Gajah,,97.8844,4.1313,Natural Landmark,Indonesia
142626,Bukit Alur Siang,,97.9261,4.3038,Natural Landmark,Indonesia
142627,Bukit Alurbaung,,97.7545,4.5125,Natural Landmark,Indonesia
142628,Bukit Ambacang,,100.38516,-0.524818,Natural Landmark,Indonesia
142629,Bukit Ambacang,,100.66964,-1.126261,Natural Landmark,Indonesia
142630,Bukit Ampel,,111.9345,-8.1789,Natural Landmark,Indonesia
142631,Bukit Ampuhan,,100.816667,-0.966667,Natural Landmark,Indonesia
142632,Bukit Anau,,100.686,0.0509,Natural Landmark,Indonesia
142633,Bukit Ancalang,,100.7901,0.1158,Natural Landmark,Indonesia
142634,Bukit Andus,,116.067,-8.4218,Natural Landmark,Indonesia
142635,Bukit Aneuh,,97.8735,4.5896,Natural Landmark,Indonesia
142636,Bukit Angkup,,97.7799,4.5693,Natural Landmark,Indonesia
142637,Bukit Apan,,116.266667,3.266667,Natural Landmark,Indonesia
142638,Bukit Apik,,100.7982,0.1598,Natural Landmark,Indonesia
142639,Bukit Apittanah,,100.7462,0.008,Natural Landmark,Indonesia
142640,Bukit Argotiloso,,111.059722,-7.631667,Natural Landmark,Indonesia
142641,Bukit Arim,,116.3708071,-8.6291599,Natural Landmark,Indonesia
142642,Bukit Aryadi,,114.0695456,-7.7234161,Natural Landmark,Indonesia
142643,Bukit Asah,,115.5960209,-8.4947581,Natural Landmark,Indonesia
142644,Bukit Asah,,115.4349,-8.3345,Natural Landmark,Indonesia
142645,Bukit Asahan,,97.808,4.9056,Natural Landmark,Indonesia
142646,Bukit Aseupan,,106.4918902,-6.573412,Natural Landmark,Indonesia
142647,Bukit Asta,,114.2985,-7.7952,Natural Landmark,Indonesia
142648,Bukit Atap Ijuk,,101.6011643,-2.333084,Natural Landmark,Indonesia
142649,Bukit Ataptungko,,100.654651,-0.006196,Natural Landmark,Indonesia
142650,Bukit Aur,,101.5171908,-2.313152,Natural Landmark,Indonesia
142651,Bukit Ayun,,97.7078,4.8137,Natural Landmark,Indonesia
142652,Bukit Babahlipat,,97.4202,4.7687,Natural Landmark,Indonesia
142653,Bukit Babalan,,98.1984,3.9408,Natural Landmark,Indonesia
142654,Bukit Badabudu,,115.5559,-8.4579,Natural Landmark,Indonesia
142655,Bukit Bahar,,100.5323,0.3162,Natural Landmark,Indonesia
142656,Bukit Baja,,115.485,-8.4589,Natural Landmark,Indonesia
142657,Bukit Bajangan,,109.699167,-7.687222,Natural Landmark,Indonesia
142658,Bukit Baka,,112.366667,-0.65,Natural Landmark,Indonesia
142659,Bukit Bakan,,116.3479,-8.6795,Natural Landmark,Indonesia
142660,Bukit Bakar,,100.5496,0.1545,Natural Landmark,Indonesia
142661,Bukit Bakar,,100.6919,0.1702,Natural Landmark,Indonesia
142662,Bukit Bakar,,100.866,0.2511,Natural Landmark,Indonesia
142663,Bukit Bakar,,100.8127,0.0325,Natural Landmark,Indonesia
142664,Bukit Bakar,,102.8085402,-1.4232292,Natural Landmark,Indonesia
142665,Bukit Bakotinggi,,116.4742,-8.8731,Natural Landmark,Indonesia
142666,Bukit Balai,,103.5,-4.166667,Natural Landmark,Indonesia
142667,Bukit Balai,,102.916667,-3.616667,Natural Landmark,Indonesia
142668,Bukit Balai Kemelu,,112.633333,-0.633333,Natural Landmark,Indonesia
142669,Bukit Balang,,115.6687,-8.3722,Natural Landmark,Indonesia
142670,Bukit Balang,,100.46336,-0.832439,Natural Landmark,Indonesia
142671,Bukit Balau Ulu,,111.6059883,1.0113238,Natural Landmark,Indonesia
142672,Bukit Balui,,113.516667,1.116667,Natural Landmark,Indonesia
142673,Bukit Baluyu,,113.3289697,0.9367609,Natural Landmark,Indonesia
142674,Bukit Bamban,,101.466143,-2.2164965,Natural Landmark,Indonesia
142675,Bukit Bandangan,,114.9438572,-3.4792383,Natural Landmark,Indonesia
142676,Bukit Bang,,112.7279,-7.6159,Natural Landmark,Indonesia
142677,Bukit Bange,,116.1005,-8.8556,Natural Landmark,Indonesia
142678,Bukit Bangkungan,,115.3814,-8.4963,Natural Landmark,Indonesia
142679,Bukit Bangli,,115.3623413,-8.4378682,Natural Landmark,Indonesia
142680,Bukit Bangun,,111.070833,-7.6525,Natural Landmark,Indonesia
142681,Bukit Banjar Tebuang,,102.5797748,-1.1630118,Natural Landmark,Indonesia
142682,Bukit Banjeng,,110.723611,-7.995,Natural Landmark,Indonesia
142683,Bukit Bantilan (Nangka),,106.4973117,-3.0925621,Natural Landmark,Indonesia
142684,Bukit Bantul,,115.6711,-8.3784,Natural Landmark,Indonesia
142685,Bukit Bapanas,,100.440203,-0.01804,Natural Landmark,Indonesia
142686,Bukit Baranak,,100.5402,0.0667,Natural Landmark,Indonesia
142687,Bukit Baranganbarunguk,,100.6708,0.2913,Natural Landmark,Indonesia
142688,Bukit Barangin,,100.324164,-0.595406,Natural Landmark,Indonesia
142689,Bukit Barat,,115.243056,-6.834722,Natural Landmark,Indonesia
142690,Barede Hill Sunrise,,110.1846246,-7.6064842,Scenic View,Indonesia
142691,Bukit Baris,,109.834167,-7.545,Natural Landmark,Indonesia
142692,Bukit Barpanas,,100.59,0.0499,Natural Landmark,Indonesia
142693,Bukit Bartakuk,,100.6625,0.1967,Natural Landmark,Indonesia
142694,Bukit Bartuah,,100.266667,0.216667,Natural Landmark,Indonesia
142695,Bukit Barunglolo,,101.2012696,-1.8412877,Natural Landmark,Indonesia
142696,Bukit Basar,,100.673,0.1903,Natural Landmark,Indonesia
142697,Bukit Basar,,100.7996,0.0576,Natural Landmark,Indonesia
142698,Bukit Basar,,100.8195,0.2982,Natural Landmark,Indonesia
142699,Bukit Basung,,106.2,-2.65,Natural Landmark,Indonesia
142700,Bukit Bata,,97.5286,5.0479,Natural Landmark,Indonesia
142701,Bukit Batak,,97.6208,4.7364,Natural Landmark,Indonesia
142702,Bukit Batang,,100.8209,0.0137,Natural Landmark,Indonesia
142703,Bukit Batas,,115.0418054,-3.5478963,Natural Landmark,Indonesia
142704,Bukit Batasbatang,,100.045873,-0.2745102,Natural Landmark,Indonesia
142705,Bukit Batasburuk,,100.259846,-0.020086,Natural Landmark,Indonesia
142706,Bukit Batastinggi,,100.38433,-0.141146,Natural Landmark,Indonesia
142707,Bukit Batastinjaulimat,,100.1503581,-0.0700252,Natural Landmark,Indonesia
142708,Bukit Batee,,97.8255,4.6244,Natural Landmark,Indonesia
142709,Bukit Batu,,115.5122,-8.4347,Natural Landmark,Indonesia
142710,Bukit Batu,,100.459194,-0.068767,Natural Landmark,Indonesia
142711,Bukit Batu,,100.7347,0.1622,Natural Landmark,Indonesia
142712,Bukit Batu,,116.3525,-8.8977,Natural Landmark,Indonesia
142713,Bukit Batu,,101.6026352,-2.3763348,Natural Landmark,Indonesia
142714,Bukit Batu,,115.0713703,-3.5045212,Natural Landmark,Indonesia
142715,Bukit Batu,,102.0086145,-1.7932466,Natural Landmark,Indonesia
142716,Bukit Batu,,101.5034218,-1.3843684,Natural Landmark,Indonesia
142717,Bukit Batu,,102.7398843,-2.7973669,Natural Landmark,Indonesia
142718,Bukit Batu Asah,,101.5424894,-1.8518822,Natural Landmark,Indonesia
142719,Bukit Batu Bagantung,,101.3191406,-2.1167731,Natural Landmark,Indonesia
142720,Bukit Batu Buruk,,101.7453273,-1.6344748,Natural Landmark,Indonesia
142721,Bukit Batu Gajah,,102.9111028,-1.0446947,Natural Landmark,Indonesia
142722,Bukit Batu Menabing,,102.549262,-1.2293606,Natural Landmark,Indonesia
142723,Bukit Batuanso,,100.716062,-0.437707,Natural Landmark,Indonesia
142724,Bukit Batuapung,,99.997871,-0.352095,Natural Landmark,Indonesia
142725,Bukit Batuayau,,114.9,0.766667,Natural Landmark,Indonesia
142726,Bukit Batubalah,,100.3632,-0.234999,Natural Landmark,Indonesia
142727,Bukit Batubandang,,100.8095,0.202,Natural Landmark,Indonesia
142728,Bukit Batubanggok,,115.766667,0.25,Natural Landmark,Indonesia
142729,Bukit Batubarcoreng,,100.7811,0.0518,Natural Landmark,Indonesia
142730,Bukit Batubardinding,,100.7282,0.2412,Natural Landmark,Indonesia
142731,Bukit Batubarjanjang,,100.6757,0.1835,Natural Landmark,Indonesia
142732,Bukit Batubarlansing,,100.6989,0.1639,Natural Landmark,Indonesia
142733,Bukit Batubasi,,100.557813,-0.515897,Natural Landmark,Indonesia
142734,Bukit Batubawang,,100.6774,0.1013,Natural Landmark,Indonesia
142735,Bukit Batubawi,,116.0995,-8.7617,Natural Landmark,Indonesia
142736,Bukit Batubelah,,116.1186,-8.4838,Natural Landmark,Indonesia
142737,Bukit Batubrok,,114.6,1.166667,Natural Landmark,Indonesia
142738,Bukit Batucermin,,119.8967,-8.475,Natural Landmark,Indonesia
142739,Bukit Batudinding,,97.5289,4.713,Natural Landmark,Indonesia
142740,Bukit Batuensambang,,113.083333,0.133333,Natural Landmark,Indonesia
142741,Bukit Batugaang,,115.5565,-8.4782,Natural Landmark,Indonesia
142742,Bukit Batugede,,115.4979011,-8.4542997,Natural Landmark,Indonesia
142743,Bukit Batuhitam,,114.455,-7.8185,Natural Landmark,Indonesia
142744,Bukit Batuitam,,100.6084,0.0017,Natural Landmark,Indonesia
142745,Bukit Batujaran,,108.474167,-6.774167,Natural Landmark,Indonesia
142746,Bukit Batukapur,,100.427632,-0.138661,Natural Landmark,Indonesia
142747,Bukit Batukuda,,100.7952,0.179,Natural Landmark,Indonesia
142748,Bukit Batukuda,,100.646092,-0.745681,Natural Landmark,Indonesia
142749,Bukit Batukursi,,116.1052,-8.4844,Natural Landmark,Indonesia
142750,Bukit Batulaia,,120.5023,-6.4426,Natural Landmark,Indonesia
142751,Bukit Batulenggek,,100.7743,0.2084,Natural Landmark,Indonesia
142752,Bukit Batumaya,,117.1,4.15,Natural Landmark,Indonesia
142753,Bukit Batunandua,,100.392455,-0.160455,Natural Landmark,Indonesia
142754,Bukit Batupagar,,114.2667,-7.8027,Natural Landmark,Indonesia
142755,Bukit Batupayung,,116.1096,-8.8706,Natural Landmark,Indonesia
142756,Bukit Batupenyu,,116.0823,-8.4908,Natural Landmark,Indonesia
142757,Bukit Batuputih,,100.6109,0.2454,Natural Landmark,Indonesia
142758,Bukit Batuputih,,115.866667,2.8,Natural Landmark,Indonesia
142759,Bukit Batuputih,,100.418551,-0.102145,Natural Landmark,Indonesia
142760,Bukit Batuputih,,111.15,-0.783333,Natural Landmark,Indonesia
142761,Bukit Baturuku,,116.0831,-8.421,Natural Landmark,Indonesia
142762,Bukit Batusampit,,100.7228,0.1864,Natural Landmark,Indonesia
142763,Bukit Batusandi,,101.5529045,-1.376646,Natural Landmark,Indonesia
142764,Bukit Batusijimban,,100.639,0.0522,Natural Landmark,Indonesia
142765,Bukit Batutenobong,,113.2,0.45,Natural Landmark,Indonesia
142766,Bukit Batuwayang,,114.1625,-7.7981,Natural Landmark,Indonesia
142767,Bukit Bautan,,100.5783,0.0067,Natural Landmark,Indonesia
142768,Bukit Bawangucung,,104.316667,-5.333333,Natural Landmark,Indonesia
142769,Bukit Bebetin,,115.1886,-8.1574,Natural Landmark,Indonesia
142770,Bukit Bebuluh,,106.55,-2.6,Natural Landmark,Indonesia
142771,Bukit Becaul,,102.3494556,-2.8727971,Natural Landmark,Indonesia
142772,Bukit Bedari,,97.7293,4.4388,Natural Landmark,Indonesia
142773,Bukit Bedengung,,101.8931293,-2.2245156,Natural Landmark,Indonesia
142774,Bukit Bekol,,114.44,-7.8384,Natural Landmark,Indonesia
142775,Bukit Belah Ulu,,111.283333,-1.4,Natural Landmark,Indonesia
142776,Bukit Belahdua,,115.3957,-8.4931,Natural Landmark,Indonesia
142777,Bukit Belahkepala,,112.633333,-0.133333,Natural Landmark,Indonesia
142778,Bukit Belirang,,103.3200182,-4.2971662,Natural Landmark,Indonesia
142779,Bukit Bendera,,110.4550409,-5.8446169,Natural Landmark,Indonesia
142780,Bukit Benoa,,111.4004013,-0.2743626,Natural Landmark,Indonesia
142781,Bukit Bensu,,97.2616,4.6173,Natural Landmark,Indonesia
142782,Bukit Benuang,,102.734549,-1.0719842,Natural Landmark,Indonesia
142783,Bukit Berang,,101.7214893,-2.1857596,Natural Landmark,Indonesia
142784,Bukit Berangkat,,97.8406,4.8654,Natural Landmark,Indonesia
142785,Bukit Bereruhu,,116.4079,-8.8483,Natural Landmark,Indonesia
142786,Bukit Beriti,,102.2842294,-3.2772323,Natural Landmark,Indonesia
142787,Bukit Beruk,,102.3711762,-3.4136482,Natural Landmark,Indonesia
142788,Bukit Besai,,111.8191212,0.9851087,Natural Landmark,Indonesia
142789,Bukit Besak,,103.6602215,-3.8388951,Natural Landmark,Indonesia
142790,Bukit Besar,,102.6479615,-1.2710408,Natural Landmark,Indonesia
142791,Bukit Besar,,102.8,-3.533333,Natural Landmark,Indonesia
142792,Bukit Besar,,102.866667,-3.166667,Natural Landmark,Indonesia
142793,Bukit Besar,,103.75,-3.983333,Natural Landmark,Indonesia
142794,Bukit Besar,,97.685,4.6431,Natural Landmark,Indonesia
142795,Bukit Besar,,101.7383731,-2.611783,Natural Landmark,Indonesia
142796,Bukit Besar,,111.583333,-1.066667,Natural Landmark,Indonesia
142797,Bukit Besar,,103.266667,-3.9,Natural Landmark,Indonesia
142798,Bukit Besar,,114.9497795,-3.5202317,Natural Landmark,Indonesia
142799,Bukit Besar,,103.3855062,-4.2374462,Natural Landmark,Indonesia
142800,Bukit Besaran,,114.0232,-8.3148,Natural Landmark,Indonesia
142801,Bukit Betek,,114.3196,-7.871,Natural Landmark,Indonesia
142802,Bukit Beteng,,110.1862859,-7.831377,Natural Landmark,Indonesia
142803,Bukit Betikap,,113.416667,0.266667,Natural Landmark,Indonesia
142804,Bukit Betitang,,113.342917,-7.955569,Natural Landmark,Indonesia
142805,Bukit Betobejeng,,114.2756,-7.8121,Natural Landmark,Indonesia
142806,Bukit Betung,,106.083333,-1.883333,Natural Landmark,Indonesia
142807,Bukit Beusirun,,97.737,4.8415,Natural Landmark,Indonesia
142808,Bukit Biadan,,115.6716,-8.3647,Natural Landmark,Indonesia
142809,Bukit Biangapi,,115.6125,-8.3891,Natural Landmark,Indonesia
142810,Bukit Bilajangkong,,116.1884,-8.4006,Natural Landmark,Indonesia
142811,Bukit Binamang,,100.6843,0.3094,Natural Landmark,Indonesia
142812,Bukit Binongko,,119.878,-8.4679,Scenic View,Indonesia
142813,Bukit Binteng,,101.5688288,-2.2442953,Natural Landmark,Indonesia
142814,Bukit Binuang,,102.1791863,-2.3068678,Natural Landmark,Indonesia
142815,Bukit Birabira,,98.1937,4.0221,Natural Landmark,Indonesia
142816,Biring Peak,,102.6315184,-3.516636,Natural Landmark,Indonesia
142817,Bukit Biru,,112.15,0.366667,Natural Landmark,Indonesia
142818,Bukit Biru,,112.1586515,1.1970001,Natural Landmark,Indonesia
142819,Bukit Blang Belanga,,97.5014,4.3593,Natural Landmark,Indonesia
142820,Bukit Bluhbuh,,115.6775,-8.3731,Natural Landmark,Indonesia
142821,Bukit Bola,,120.4751,-6.1429,Natural Landmark,Indonesia
142822,Bukit Bongo,,116.3209,-8.9185,Natural Landmark,Indonesia
142823,Bukit Bongsu,,100.387054,-0.015746,Natural Landmark,Indonesia
142824,Bukit Bongsu,,100.625477,-0.440207,Natural Landmark,Indonesia
142825,Bukit Bontoia,,120.5296,-5.9203,Natural Landmark,Indonesia
142826,Bukit Bontoia,,120.494,-6.354,Natural Landmark,Indonesia
142827,Bukit Borneo,,114.9927606,-3.5714268,Natural Landmark,Indonesia
142828,Bukit Brajageni,,109.715278,-7.512778,Natural Landmark,Indonesia
142829,Bukit Brawijaya,,110.425556,-7.311667,Natural Landmark,Indonesia
142830,Bukit Buang,,100.6012,0.0598,Natural Landmark,Indonesia
142831,Bukit Buar,,100.7654,0.1396,Natural Landmark,Indonesia
142832,Bukit Buar,,100.8305,0.2376,Natural Landmark,Indonesia
142833,Bukit Bugel,,111.120278,-7.691111,Natural Landmark,Indonesia
142834,Bukit Bujang,,101.5904597,-1.4627317,Natural Landmark,Indonesia
142835,Bukit Bukasir,,100.6075,0.092,Natural Landmark,Indonesia
142836,Bukit Bulah,,97.8854,4.5621,Natural Landmark,Indonesia
142837,Bukit Bulan,,100.5205,0.1095,Natural Landmark,Indonesia
142838,Bukit Bulat,,100.684366,-0.053418,Natural Landmark,Indonesia
142839,Bukit Bulat,,100.7003,0.1825,Natural Landmark,Indonesia
142840,Bukit Bulat,,100.475134,-0.889947,Natural Landmark,Indonesia
142841,Bukit Bungkuk,,100.9073,0.2229,Natural Landmark,Indonesia
142842,Bukit Bungkuk,,100.6594953,-1.3367309,Natural Landmark,Indonesia
142843,Bukit Bungsu,,101.0502,0.148,Natural Landmark,Indonesia
142844,Bukit Buntak,,101.2563515,-1.6149725,Natural Landmark,Indonesia
142845,Bukit Buntut,,116.0626,-8.4249,Natural Landmark,Indonesia
142846,Bukit Buntut,,115.5337,-8.4032,Natural Landmark,Indonesia
142847,Bukit Bunut,,115.5619,-8.4913,Natural Landmark,Indonesia
142848,Bukit Bunutan,,114.3257,-7.8255,Natural Landmark,Indonesia
142849,Bukit Buringayok,,115.283333,0.0,Natural Landmark,Indonesia
142850,Bukit Burung,,113.7737,-7.8856,Natural Landmark,Indonesia
142851,Bukit Burung,,111.483333,1.016667,Natural Landmark,Indonesia
142852,Bukit Burung,,111.4887605,1.0345774,Natural Landmark,Indonesia
142853,Bukit Busukbantenan,,116.067,-8.4374,Natural Landmark,Indonesia
142854,Bukit Busukunyet,,96.4592,4.193,Natural Landmark,Indonesia
142855,Bukit Butak,,113.6607,-7.7815,Natural Landmark,Indonesia
142856,Bukit Butol,,114.1496,-7.8251,Natural Landmark,Indonesia
142857,Bukit Buungan,,115.355,-8.4157,Natural Landmark,Indonesia
142858,Bukit Cabe Dago,,106.5876697,-6.3825121,Natural Landmark,Indonesia
142859,Bukit Cacing,,116.1194838,-8.5226206,Natural Landmark,Indonesia
142860,Bukit Calong,,96.0387,5.1365,Natural Landmark,Indonesia
142861,Bukit Campang,,102.75,-3.9,Natural Landmark,Indonesia
142862,Bukit Candi,,113.3507055,-7.961769,Natural Landmark,Indonesia
142863,Bukit Candika,Sejuk udara di ketinggian Bukit Candika di Bangkinang dan ciri khasnya yang mempunyai banyak rumah-rumah bekas aktivitas pendidikan,101.0207,0.3237,Natural Landmark,Indonesia
142864,Bukit Cane,,97.4834,4.9882,Natural Landmark,Indonesia
142865,Bukit Cangga Embun,,102.5991029,-1.1765058,Natural Landmark,Indonesia
142866,Bukit Carakenan,,114.2508,-7.8539,Natural Landmark,Indonesia
142867,Bukit Carangan,,114.0345,-8.3228,Natural Landmark,Indonesia
142868,Bukit Caranokaling,,100.527894,-1.080947,Natural Landmark,Indonesia
142869,Bukit Catu,,105.983333,-6.133333,Natural Landmark,Indonesia
142870,Bukit Catu,,115.196,-8.1722,Natural Landmark,Indonesia
142871,Bukit Catu,Diatas Bukit Terdapat pura Bukit Catu,115.4668013,-8.1980015,Natural Landmark,Indonesia
142872,Bukit Cawan,,100.7275,0.0189,Natural Landmark,Indonesia
142873,Bukit Celengkuing,,111.121944,-7.687222,Natural Landmark,Indonesia
142874,Bukit Cemara,,115.5193,-8.4078,Natural Landmark,Indonesia
142875,Bukit Cemara,,113.7266,-7.8161,Natural Landmark,Indonesia
142876,Bukit Cemara,,115.4256,-8.4756,Natural Landmark,Indonesia
142877,Bukit Cempegih,,97.7839,4.2739,Natural Landmark,Indonesia
